timestamp,magn_x,magn_y,magn_z
26853,37.83433,-195.7625,-122.48104
26874,37.83433,-195.7625,-122.48104
26895,21.53154,-199.2469,-120.80175
26895,21.53154,-199.2469,-120.80175
26917,21.53154,-199.2469,-120.80175
26917,21.53154,-199.2469,-120.80175
26938,19.303518,-195.98932,-126.37865
26938,19.303518,-195.98932,-126.37865
26959,19.303518,-195.98932,-126.37865
26959,19.303518,-195.98932,-126.37865
26980,39.950554,-189.48901,-131.35397
26981,39.950554,-189.48901,-131.35397
27002,39.950554,-189.48901,-131.35397
27023,83.171135,-186.51775,-114.23527
27023,83.171135,-186.51775,-114.23527
27044,83.171135,-186.51775,-114.23527
27045,83.171135,-186.51775,-114.23527
27066,124.84073,-186.78989,-65.42424
27066,124.84073,-186.78989,-65.42424
27087,124.84073,-186.78989,-65.42424
27087,124.84073,-186.78989,-65.42424
27109,133.48476,-188.9559,-35.121033
27109,133.48476,-188.9559,-35.121033
27130,133.48476,-188.9559,-35.121033
27130,133.48476,-188.9559,-35.121033
27151,133.48476,-188.9559,-35.121033
27173,141.03851,-186.39925,10.929775
27173,141.03851,-186.39925,10.929775
27194,141.03851,-186.39925,10.929775
27194,141.03851,-186.39925,10.929775
27215,141.03851,-186.39925,10.929775
27216,141.03851,-186.39925,10.929775
27237,141.03851,-186.39925,10.929775
27237,141.03851,-186.39925,10.929775
27258,124.9876,-185.81505,67.87391
27258,124.9876,-185.81505,67.87391
27279,124.9876,-185.81505,67.87391
27301,92.93938,-198.14682,82.80164
27301,92.93938,-198.14682,82.80164
27322,79.10469,-206.70148,75.97991
27322,79.10469,-206.70148,75.97991
27343,79.10469,-206.70148,75.97991
27343,79.10469,-206.70148,75.97991
27365,79.10469,-206.70148,75.97991
27365,79.10469,-206.70148,75.97991
27386,98.5901,-203.91808,58.76574
27386,98.5901,-203.91808,58.76574
27407,98.5901,-203.91808,58.76574
27428,98.5901,-203.91808,58.76574
27429,98.5901,-203.91808,58.76574
27450,98.5901,-203.91808,58.76574
27450,98.5901,-203.91808,58.76574
27471,165.54427,-165.23529,-6.9563046
27471,165.54427,-165.23529,-6.9563046
27493,165.54427,-165.23529,-6.9563046
27493,165.54427,-165.23529,-6.9563046
27514,165.54427,-165.23529,-6.9563046
27514,165.54427,-165.23529,-6.9563046
27535,172.13266,-129.8489,-90.91539
27557,172.13266,-129.8489,-90.91539
27557,172.13266,-129.8489,-90.91539
27578,172.13266,-129.8489,-90.91539
27578,172.13266,-129.8489,-90.91539
27599,172.13266,-129.8489,-90.91539
27600,172.13266,-129.8489,-90.91539
27621,120.41636,-104.66797,-171.17393
27621,120.41636,-104.66797,-171.17393
27642,120.41636,-104.66797,-171.17393
27642,120.41636,-104.66797,-171.17393
27663,120.41636,-104.66797,-171.17393
27685,120.41636,-104.66797,-171.17393
27685,120.41636,-104.66797,-171.17393
27706,87.73186,-101.3711,-191.789
27706,87.73186,-101.3711,-191.789
27727,87.73186,-101.3711,-191.789
27727,87.73186,-101.3711,-191.789
27749,86.31041,-103.387665,-191.35701
27749,86.31041,-103.387665,-191.35701
27770,86.31041,-103.387665,-191.35701
27770,86.31041,-103.387665,-191.35701
27791,86.31041,-103.387665,-191.35701
27812,86.31041,-103.387665,-191.35701
27813,86.31041,-103.387665,-191.35701
27834,142.9988,-98.82971,-156.65259
27834,142.9988,-98.82971,-156.65259
27855,142.9988,-98.82971,-156.65259
27855,142.9988,-98.82971,-156.65259
27877,142.9988,-98.82971,-156.65259
27877,142.9988,-98.82971,-156.65259
27898,204.46597,-97.55281,-58.592808
27898,204.46597,-97.55281,-58.592808
27919,204.46597,-97.55281,-58.592808
27919,204.46597,-97.55281,-58.592808
27941,216.24652,-88.48279,-12.815678
27962,216.24652,-88.48279,-12.815678
27962,216.24652,-88.48279,-12.815678
27983,216.24652,-88.48279,-12.815678
27983,216.24652,-88.48279,-12.815678
28005,215.03386,-72.010735,57.71391
28005,215.03386,-72.010735,57.71391
28026,215.03386,-72.010735,57.71391
28026,215.03386,-72.010735,57.71391
28047,195.45699,-65.89435,110.501144
28047,195.45699,-65.89435,110.501144
28068,195.45699,-65.89435,110.501144
28090,195.45699,-65.89435,110.501144
28090,195.45699,-65.89435,110.501144
28111,195.45699,-65.89435,110.501144
28111,195.45699,-65.89435,110.501144
28133,148.2529,-76.16713,164.24265
28133,148.2529,-76.16713,164.24265
28154,148.2529,-76.16713,164.24265
28154,148.2529,-76.16713,164.24265
28175,141.79953,-90.63423,162.58638
28175,141.79953,-90.63423,162.58638
28196,141.79953,-90.63423,162.58638
28218,141.79953,-90.63423,162.58638
28218,141.79953,-90.63423,162.58638
28239,211.85811,-76.345566,63.588505
28239,211.85811,-76.345566,63.588505
28260,211.85811,-76.345566,63.588505
28260,211.85811,-76.345566,63.588505
28282,211.85811,-76.345566,63.588505
28282,211.85811,-76.345566,63.588505
28303,211.85811,-76.345566,63.588505
28303,211.85811,-76.345566,63.588505
28325,213.95143,-64.812775,-69.13821
28346,213.95143,-64.812775,-69.13821
28346,213.95143,-64.812775,-69.13821
28367,213.95143,-64.812775,-69.13821
28367,213.95143,-64.812775,-69.13821
28389,213.95143,-64.812775,-69.13821
28389,213.95143,-64.812775,-69.13821
28410,164.0761,-70.04325,-151.42317
28410,164.0761,-70.04325,-151.42317
28431,164.0761,-70.04325,-151.42317
28431,164.0761,-70.04325,-151.42317
28452,155.6791,-50.84985,-167.1356
28474,155.6791,-50.84985,-167.1356
28474,155.6791,-50.84985,-167.1356
28495,155.6791,-50.84985,-167.1356
28495,155.6791,-50.84985,-167.1356
28517,155.6791,-50.84985,-167.1356
28517,155.6791,-50.84985,-167.1356
28538,155.6791,-50.84985,-167.1356
28538,155.6791,-50.84985,-167.1356
28559,207.99579,-39.39158,-99.70987
28559,207.99579,-39.39158,-99.70987
28581,207.99579,-39.39158,-99.70987
28602,207.99579,-39.39158,-99.70987
28602,207.99579,-39.39158,-99.70987
28623,224.28854,-31.294128,58.917965
28623,224.28854,-31.294128,58.917965
28645,224.28854,-31.294128,58.917965
28645,224.28854,-31.294128,58.917965
28666,213.32306,-23.88923,93.15887
28666,213.32306,-23.88923,93.15887
28687,213.32306,-23.88923,93.15887
28687,213.32306,-23.88923,93.15887
28709,213.32306,-23.88923,93.15887
28730,213.32306,-23.88923,93.15887
28730,213.32306,-23.88923,93.15887
28751,216.34369,-1.6591746,89.15521
28751,216.34369,-1.6591746,89.15521
28773,216.34369,-1.6591746,89.15521
28773,216.34369,-1.6591746,89.15521
28794,225.80226,18.443472,58.559177
28794,225.80226,18.443472,58.559177
28816,230.00836,38.370457,19.48996
28816,230.00836,38.370457,19.48996
28837,230.00836,38.370457,19.48996
28837,230.00836,38.370457,19.48996
28858,227.88017,50.949024,-15.192966
28879,227.88017,50.949024,-15.192966
28879,227.88017,50.949024,-15.192966
28901,218.8282,56.24842,-60.879658
28901,218.8282,56.24842,-60.879658
28922,218.8282,56.24842,-60.879658
28922,218.8282,56.24842,-60.879658
28943,218.8282,56.24842,-60.879658
28943,218.8282,56.24842,-60.879658
28965,180.69487,43.087444,-142.29842
28965,180.69487,43.087444,-142.29842
28986,180.69487,43.087444,-142.29842
29007,173.88795,48.953503,-148.73645
29007,173.88795,48.953503,-148.73645
29028,173.88795,48.953503,-148.73645
29029,173.88795,48.953503,-148.73645
29050,159.64502,56.04969,-161.64128
29050,159.64502,56.04969,-161.64128
29071,159.64502,56.04969,-161.64128
29071,159.64502,56.04969,-161.64128
29092,108.55114,88.38024,-187.51422
29093,108.55114,88.38024,-187.51422
29114,49.991295,106.021164,-202.52502
29135,49.991295,106.021164,-202.52502
29135,49.991295,106.021164,-202.52502
29156,22.81429,116.14965,-201.85333
29157,22.81429,116.14965,-201.85333
29178,-2.485078,127.4228,-196.24794
29178,-2.485078,127.4228,-196.24794
29199,-2.485078,127.4228,-196.24794
29199,-2.485078,127.4228,-196.24794
29220,-6.6956644,137.12125,-189.49652
29221,-6.6956644,137.12125,-189.49652
29242,-6.6956644,137.12125,-189.49652
29263,23.906618,163.39154,-165.79408
29263,23.906618,163.39154,-165.79408
29285,23.906618,163.39154,-165.79408
29285,23.906618,163.39154,-165.79408
29306,79.165985,172.65852,-136.66667
29306,79.165985,172.65852,-136.66667
29327,79.165985,172.65852,-136.66667
29327,79.165985,172.65852,-136.66667
29349,79.165985,172.65852,-136.66667
29349,79.165985,172.65852,-136.66667
29370,87.83205,212.90698,-41.37814
29391,87.83205,212.90698,-41.37814
29391,87.83205,212.90698,-41.37814
29413,81.01597,219.50388,-3.2343602
29413,81.01597,219.50388,-3.2343602
29434,81.01597,219.50388,-3.2343602
29434,81.01597,219.50388,-3.2343602
29455,66.99042,223.37627,19.269865
29455,66.99042,223.37627,19.269865
29477,48.01466,224.72403,44.155403
29477,48.01466,224.72403,44.155403
29498,48.01466,224.72403,44.155403
29519,27.171824,226.56789,51.81393
29519,27.171824,226.56789,51.81393
29541,27.171824,226.56789,51.81393
29541,27.171824,226.56789,51.81393
29562,26.543983,225.65767,55.946693
29562,26.543983,225.65767,55.946693
29583,26.543983,225.65767,55.946693
29583,26.543983,225.65767,55.946693
29604,36.24267,227.34872,41.893044
29605,36.24267,227.34872,41.893044
29626,49.838406,228.38148,10.678347
29626,49.838406,228.38148,10.678347
29647,49.838406,228.38148,10.678347
29669,50.665768,228.42503,-3.313907
29669,50.665768,228.42503,-3.313907
29690,50.665768,228.42503,-3.313907
29690,50.665768,228.42503,-3.313907
29711,46.30474,226.77283,-34.43767
29711,46.30474,226.77283,-34.43767
29733,32.917927,224.50497,-57.183266
29733,32.917927,224.50497,-57.183266
29754,32.917927,224.50497,-57.183266
29754,32.917927,224.50497,-57.183266
29775,21.060352,220.54227,-75.3231
29797,21.060352,220.54227,-75.3231
29797,21.060352,220.54227,-75.3231
29818,21.060352,220.54227,-75.3231
29818,21.060352,220.54227,-75.3231
29839,-19.944382,213.3782,-93.95724
29839,-19.944382,213.3782,-93.95724
29860,-19.944382,213.3782,-93.95724
29861,-19.944382,213.3782,-93.95724
29882,-19.944382,213.3782,-93.95724
29882,-19.944382,213.3782,-93.95724
29903,-42.72899,211.31528,-90.97299
29925,-64.61423,211.04489,-77.72421
29925,-64.61423,211.04489,-77.72421
29946,-64.61423,211.04489,-77.72421
29946,-64.61423,211.04489,-77.72421
29967,-80.79351,209.20634,-66.79158
29967,-80.79351,209.20634,-66.79158
29989,-80.79351,209.20634,-66.79158
29989,-80.79351,209.20634,-66.79158
30010,-89.0405,207.67218,-60.82807
30010,-89.0405,207.67218,-60.82807
